,id,text,lemmas,pos
130,408908178085003264,придет тебе перевод на рублей и нужно будет заплатить комиссию для его получения,прийти ты перевод на рубль и нужно быть заплатить комиссия для он получение,VERB NPRO NOUN PREP NOUN CONJ PRED VERB INFN NOUN PREP NPRO NOUN
131,408908179360473088,всем добра и сгущенки спасибо,весь добро и сгущёнка спасибо,ADJF NOUN CONJ NOUN INTJ
132,408908179482116096,ура первая победа на выезде в этом сезоне наконец то жаль что не в основное время но хоть так,ура первый победа на выезд в это сезон наконец то жаль что не в основный время но хоть так,INTJ ADJF NOUN PREP NOUN PREP NPRO NOUN ADVB CONJ PRED CONJ PRCL PREP ADJF NOUN CONJ PRCL CONJ
133,408908222599544832,взял вот такой комплект у нее приемник чудный да теперь у меня все беспроводное и на батарейках,взять вот такой комплект у она приёмник чудный да теперь у я всё беспроводный и на батарейка,VERB PRCL ADJF NOUN PREP NPRO NOUN ADJF PRCL ADVB PREP NPRO PRCL ADJF CONJ PREP NOUN
134,408908223593603072,прекрасное утро проснулась полчаса назад а за окном снежоок,прекрасный утро проснуться полчаса назад а за окно снежоокий,ADJF NOUN VERB NOUN ADVB CONJ PREP NOUN ADJS
135,408908224490782720,подстраиваетесь под чью то или есть своя,подстраиваться под чей то или есть свой,VERB PREP ADJF CONJ CONJ INFN ADJF
136,408908225832951808,валяй панд гони у меня тожи панды есть давай ссылку на вк покидаю,валять панда гнать у я тожить панда есть давать ссылка на вк покидать,VERB NOUN VERB PREP NPRO VERB NOUN INFN VERB NOUN PREP None VERB
137,408908225921449984,во всем саду воспитатели говорят что такое происходит только у меня в группе,в весь сад воспитатель говорить что такой происходить только у я в группа,PREP ADJF NOUN NOUN VERB CONJ ADJF VERB ADVB PREP NPRO PREP NOUN
138,408908226097213440,проходят мимо две девушки а я как крикну как третью зовут,проходить мимо два девушка а я как крикнуть как третий звать,VERB PREP NUMR NOUN CONJ NPRO CONJ VERB CONJ ADJF VERB
139,408908282292490240,сегодня держу кулачки за хайда желаю вам взорвать спокойствие питерской публики,сегодня дерзить кулачка за хайд желать вы взорвать спокойствие питерский публика,ADVB VERB NOUN PREP NOUN VERB NPRO INFN NOUN ADJF NOUN
140,408908283450101760,волчара позорная но но но,волчар позорный но но но,NOUN ADJF CONJ CONJ CONJ
